school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm55,188,164,5,162,139,0.53820598006644516,3.0987654320987654,3.1079136690647484,11,11,0.7689243027888446,0.60416666666666663,0.76892430278884361,0.79050682650072424,0.6041666664091897,0.63973847583705634,0.10114027668064682,0.3330024462352554,0.011285085118799554,9.281845172459668e-06,0.1693739285135712,0.3181399799736148
comm56,236,224,7,207,186,0.52671755725190839,3.5410628019323673,4.10752688172043,12,22,0.69713506139154158,0.56806282722513091,0.6971350613915398,0.7086502523193795,0.56806282722509271,0.62367413882559064,0.08549321186800705,0.1963174793939592,0.022355501260988064,3.066730971390541e-07,0.09805001682577044,0.21952092566149456
comm57,653,620,9,547,498,0.52344497607655505,3.7769652650822669,3.7168674698795181,23,33,0.643756050338819,0.52296056185845485,0.64375605033881833,0.65698677343984158,0.52296056185839079,0.55714781000498215,0.06609391594873193,0.14531504857133815,0.0016078427316228439,3.272529081055353e-08,0.0912413692093157,0.14816325743781808
comm58,875,889,14,788,784,0.50127226463104324,4.3629441624365484,4.0,17,29,0.63583478766724844,0.57302295918367352,0.63583478766724855,0.65302624343523996,0.57302295918149615,0.59972969983794366,0.07915701299229086,0.13540090009625902,1.3368288898085723e-07,9.534595335480844e-13,0.1028113558996123,0.14634924037622876
comm59,529,472,6,490,409,0.54505005561735265,4.3387755102040817,4.3814180929095352,16,21,0.68955785512699908,0.51171875000000011,0.68955785512699763,0.70259681520848016,0.511718749999998,0.53809035971496955,0.06843236377480487,0.12287242728803785,0.0005085804147353379,3.924653250164667e-07,0.08651607610913283,0.11521196697838608
comm6,56,55,0,49,51,0.48999999999999999,3.9795918367346941,4.2941176470588234,13,16,0.56923076923076921,0.57990867579908678,0.56923076923074245,0.57852684775255991,0.57990867579908656,0.57990867579908656,0.12199666188804568,0.0,0.07799107617751122,0.6661764409032203,0.0766904775900946,2.559945303911768e-07
comm60,607,603,6,544,485,0.52866861030126333,4.3180147058823533,4.0432989690721648,22,23,0.63218390804597702,0.54716981132075482,0.63218390804597691,0.64247123864197508,0.54716981130301412,0.5787952911967168,0.04022070229245954,0.1576046502723734,0.009373610743308558,2.6287150234338696e-10,0.06527266564779345,0.15623975401012435
comm61,943,942,13,764,742,0.50730411686586985,3.3691099476439792,3.0377358490566038,14,17,0.68104118104118105,0.59937888198757761,0.68104118104117961,0.69460806066749325,0.59937888194877009,0.6127779799756965,0.07940825365635416,0.16629159821996134,9.4437702520489e-05,1.9332700995633445e-09,0.11190503551199026,0.17153989426187152
comm62,554,549,8,487,431,0.5305010893246187,3.1663244353182751,3.3225058004640373,17,13,0.72373540856031127,0.59427374301675973,0.72373540856030782,0.7381449273868752,0.59427374301675939,0.61756392826924955,0.08800776809435748,0.17755370804681975,0.0007684145525842512,2.726964853927427e-08,0.13587814998895847,0.19287889185512108
comm63,50,48,2,43,43,0.5,4.0232558139534884,3.6976744186046511,10,13,0.63583815028901736,0.54716981132075471,0.63583815028901747,0.63583815028901747,0.54716981127737097,0.54716981127737097,0.0,0.0,0.6565945220585001,0.8462205204603102,4.167592350200336e-09,1.0193513739842674e-08
